"Very cobbly"|"164311253"|"48660894"
"Very gravelly"|"164311255"|"48660895"
"Very gravelly"|"164311256"|"48660896"
"Gravelly"|"164311257"|"48660897"
"Very cobbly"|"164311258"|"48660898"
"Very gravelly"|"164311251"|"48660892"
"Very cobbly"|"164311252"|"48660893"
"Extremely stony"|"164311267"|"48660905"
"Very stony"|"164311266"|"48660904"
"Very cobbly"|"164311265"|"48660903"
"Very gravelly"|"164311263"|"48660901"
"Gravelly"|"164311264"|"48660902"
"Very cobbly"|"164311259"|"48660899"
"Cobbly"|"164311260"|"48660900"
"Gravelly"|"164311271"|"48660907"
"Gravelly"|"164311273"|"48660906"
"Gravelly"|"164312787"|"48661357"
"Gravelly"|"164312794"|"48661358"
"Extremely cobbly"|"164312803"|"48661359"
"Very gravelly"|"164312804"|"48661360"
"Very gravelly"|"164312805"|"48661361"
"Extremely stony"|"164312830"|"48661367"
"Very stony"|"164312831"|"48661368"
"Very stony"|"164312827"|"48661364"
"Extremely stony"|"164312828"|"48661365"
"Very stony"|"164312825"|"48661362"
"Very stony"|"164312826"|"48661363"
"Very stony"|"164312829"|"48661366"
"Gravelly"|"164313302"|"48661526"
"Very gravelly"|"164313304"|"48661527"
"Gravelly"|"164313305"|"48661528"
"Very gravelly"|"164313326"|"48661530"
"Gravelly"|"164313327"|"48661531"
"Gravelly"|"164313325"|"48661529"
"Very stony"|"164313329"|"48661532"
"Extremely gravelly"|"164313331"|"48661534"
"Very gravelly"|"164313332"|"48661535"
"Very gravelly"|"164313333"|"48661536"
"Very gravelly"|"164313330"|"48661533"
"Very gravelly"|"164313451"|"48661584"
"Very cobbly"|"164313452"|"48661585"
"Cobbly"|"164313453"|"48661586"
"Cobbly"|"164313454"|"48661587"
"Very cobbly"|"164313443"|"48661576"
"Very cobbly"|"164313444"|"48661577"
"Very cobbly"|"164313445"|"48661578"
"Very cobbly"|"164313446"|"48661579"
"Very gravelly"|"164313447"|"48661580"
"Very cobbly"|"164313448"|"48661581"
"Very cobbly"|"164313449"|"48661582"
"Very gravelly"|"164313450"|"48661583"
"Very stony"|"164313458"|"48661589"
"Very stony"|"164313459"|"48661590"
"Cobbly"|"164313457"|"48661588"
"Extremely stony"|"164313465"|"48661595"
"Very stony"|"164313466"|"48661596"
"Very stony"|"164313467"|"48661597"
"Extremely stony"|"164313468"|"48661598"
"Very stony"|"164313469"|"48661599"
"Very stony"|"164313470"|"48661600"
"Gravelly"|"164313462"|"48661592"
"Gravelly"|"164313463"|"48661593"
"Very cobbly"|"164313464"|"48661594"
"Very cobbly"|"164313461"|"48661591"
"Cobbly"|"164313471"|"48661601"
"Very cobbly"|"164313472"|"48661602"
"Very stony"|"164313473"|"48661603"
"Extremely cobbly"|"164313480"|"48661609"
"Very cobbly"|"164313481"|"48661610"
"Very cobbly"|"164313477"|"48661606"
"Very cobbly"|"164313478"|"48661607"
"Extremely cobbly"|"164313479"|"48661608"
"Very cobbly"|"164313483"|"48661611"
"Extremely cobbly"|"164313484"|"48661612"
"Very cobbly"|"164313485"|"48661613"
"Cobbly"|"164313476"|"48661605"
"Cobbly"|"164313474"|"48661604"
"Very gravelly"|"164313499"|"48661614"
"Extremely cobbly"|"164313500"|"48661615"
"Very gravelly"|"164313501"|"48661616"
"Gravelly"|"164313509"|"48661617"
"Cobbly"|"164313510"|"48661618"
"Very gravelly"|"164313522"|"48661619"
"Extremely cobbly"|"164313523"|"48661620"
"Very gravelly"|"164313524"|"48661621"
"Cobbly"|"164313529"|"48661622"
"Gravelly"|"164313530"|"48661623"
"Very cobbly"|"164313537"|"48661629"
"Extremely cobbly"|"164313538"|"48661630"
"Very cobbly"|"164313539"|"48661631"
"Extremely cobbly"|"164313531"|"48661624"
"Very cobbly"|"164313532"|"48661625"
"Very cobbly"|"164313533"|"48661626"
"Very cobbly"|"164313534"|"48661627"
"Extremely cobbly"|"164313535"|"48661628"
"Very cobbly"|"164313543"|"48661634"
"Very cobbly"|"164313544"|"48661635"
"Extremely cobbly"|"164313545"|"48661636"
"Extremely cobbly"|"164313546"|"48661637"
"Very cobbly"|"164313547"|"48661638"
"Very cobbly"|"164313548"|"48661639"
"Extremely cobbly"|"164313549"|"48661640"
"Very cobbly"|"164313550"|"48661641"
"Cobbly"|"164313541"|"48661632"
"Gravelly"|"164313542"|"48661633"
"Stony"|"164313552"|"48661642"
"Extremely bouldery"|"164313558"|"48661648"
"Very stony"|"164313557"|"48661647"
"Very bouldery"|"164313556"|"48661646"
"Extremely bouldery"|"164313559"|"48661649"
"Extremely bouldery"|"164313560"|"48661650"
"Very bouldery"|"164313561"|"48661651"
"Very bouldery"|"164313553"|"48661643"
"Very bouldery"|"164313554"|"48661644"
"Extremely stony"|"164313555"|"48661645"
"Very cobbly"|"164313571"|"48661661"
"Very gravelly"|"164313572"|"48661662"
"Extremely gravelly"|"164313573"|"48661663"
"Extremely cobbly"|"164313566"|"48661656"
"Extremely gravelly"|"164313567"|"48661657"
"Gravelly"|"164313563"|"48661653"
"Cobbly"|"164313564"|"48661654"
"Very cobbly"|"164313565"|"48661655"
"Extremely cobbly"|"164313568"|"48661658"
"Extremely cobbly"|"164313569"|"48661659"
"Extremely gravelly"|"164313570"|"48661660"
"Cobbly"|"164313562"|"48661652"
"Gravelly"|"164313612"|"48661675"
"Very cobbly"|"164313613"|"48661676"
"Very gravelly"|"164313614"|"48661677"
"Cobbly"|"164313615"|"48661678"
"Extremely cobbly"|"164313616"|"48661679"
"Gravelly"|"164313628"|"48661681"
"Gravelly"|"164313618"|"48661680"
"Stony"|"164313632"|"48661684"
"Very stony"|"164313631"|"48661683"
"Cobbly"|"164313635"|"48661686"
"Bouldery"|"164313630"|"48661682"
"Very stony"|"164313633"|"48661685"
"Gravelly"|"164313648"|"48661688"
"Gravelly"|"164313645"|"48661687"
"Gravelly"|"164313650"|"48661689"
"Gravelly"|"164313658"|"48661690"
"Very cobbly"|"164313678"|"48661694"
"Very stony"|"164313679"|"48661695"
"Very cobbly"|"164313680"|"48661696"
"Very stony"|"164313673"|"48661691"
"Very cobbly"|"164313674"|"48661692"
"Cobbly"|"164313676"|"48661693"
"Very gravelly"|"164313685"|"48661697"
"Extremely cobbly"|"164313686"|"48661698"
"Very gravelly"|"164313687"|"48661699"
"Stony"|"164313691"|"48661700"
"Stony"|"164313693"|"48661701"
"Gravelly"|"164313696"|"48661702"
"Very cobbly"|"164313826"|"48661736"
"Cobbly"|"164313827"|"48661737"
"Cobbly"|"164313828"|"48661738"
"Very cobbly"|"164313817"|"48661727"
"Very cobbly"|"164313818"|"48661728"
"Very gravelly"|"164313825"|"48661735"
"Very cobbly"|"164313822"|"48661732"
"Very cobbly"|"164313823"|"48661733"
"Very gravelly"|"164313824"|"48661734"
"Very cobbly"|"164313819"|"48661729"
"Very gravelly"|"164313820"|"48661730"
"Very cobbly"|"164313821"|"48661731"
"Extremely cobbly"|"164313833"|"48661739"
"Very gravelly"|"164313834"|"48661740"
"Very gravelly"|"164313835"|"48661741"
"Very gravelly"|"164313339"|"48661538"
"Gravelly"|"164313340"|"48661539"
"Gravelly"|"164313338"|"48661537"
"Very stony"|"164313354"|"48661552"
"Very cobbly"|"164313353"|"48661551"
"Very cobbly"|"164313352"|"48661550"
"Gravelly"|"164313348"|"48661546"
"Gravelly"|"164313349"|"48661547"
"Very cobbly"|"164313350"|"48661548"
"Very gravelly"|"164313351"|"48661549"
"Extremely stony"|"164313342"|"48661540"
"Very stony"|"164313343"|"48661541"
"Very stony"|"164313344"|"48661542"
"Extremely stony"|"164313345"|"48661543"
"Very stony"|"164313346"|"48661544"
"Very stony"|"164313347"|"48661545"
"Extremely stony"|"164313363"|"48661557"
"Very stony"|"164313361"|"48661555"
"Very stony"|"164313362"|"48661556"
"Cobbly"|"164313359"|"48661553"
"Cobbly"|"164313360"|"48661554"
"Gravelly"|"164313370"|"48661560"
"Gravelly"|"164313372"|"48661561"
"Gravelly"|"164313366"|"48661558"
"Gravelly"|"164313369"|"48661559"
"Gravelly"|"164313963"|"48661760"
"Gravelly"|"164313962"|"48661759"
"Extremely stony"|"164313955"|"48661758"
"Extremely stony"|"164313952"|"48661755"
"Extremely stony"|"164313953"|"48661756"
"Extremely stony"|"164313954"|"48661757"
"Gravelly"|"164314405"|"48661879"
"Stony"|"164314127"|"48661788"
"Bouldery"|"164314131"|"48661790"
"Very bouldery"|"164314130"|"48661789"
"Very channery"|"164314140"|"48661791"
"Channery"|"164314145"|"48661792"
"Channery"|"164314147"|"48661794"
"Channery"|"164314148"|"48661795"
"Channery"|"164314146"|"48661793"
"Channery"|"164314149"|"48661796"
"Channery"|"164314150"|"48661797"
"Gravelly"|"164314410"|"48661880"
"Gravelly"|"164314411"|"48661881"
"Very channery"|"164314414"|"48661883"
"Channery"|"164314413"|"48661882"
"Gravelly"|"164314154"|"48661798"
"Gravelly"|"164314157"|"48661799"
"Very bouldery"|"164314166"|"48661801"
"Gravelly"|"164314168"|"48661803"
"Gravelly"|"164314167"|"48661802"
"Very bouldery"|"164314165"|"48661800"
"Gravelly"|"164314170"|"48661804"
"Stony"|"164314465"|"48661894"
"Bouldery"|"164314464"|"48661893"
"Bouldery"|"164314468"|"48661895"
"Gravelly"|"164314188"|"48661805"
"Gravelly"|"164314191"|"48661806"
"Very gravelly"|"164314193"|"48661807"
"Extremely gravelly"|"164314194"|"48661808"
"Very gravelly"|"164314199"|"48661812"
"Extremely cobbly"|"164314200"|"48661813"
"Extremely gravelly"|"164314201"|"48661814"
"Very gravelly"|"164314196"|"48661809"
"Very gravelly"|"164314197"|"48661810"
"Extremely gravelly"|"164314198"|"48661811"
"Gravelly"|"164314209"|"48661816"
"Very gravelly"|"164314202"|"48661815"
"Gravelly"|"164314215"|"48661817"
"Gravelly"|"164314217"|"48661818"
"Gravelly"|"164314233"|"48661820"
"Gravelly"|"164314234"|"48661821"
"Gravelly"|"164314231"|"48661819"
"Gravelly"|"164314421"|"48661885"
"Gravelly"|"164314420"|"48661884"
"Very gravelly"|"164314422"|"48661886"
"Paragravelly"|"164314439"|"48661887"
"Very paragravelly"|"164314440"|"48661888"
"Very paragravelly"|"164314370"|"48661822"
"Paragravelly"|"164314369"|"48661823"
"Gravelly"|"164314251"|"48661825"
"Gravelly"|"164314250"|"48661824"
"Very gravelly"|"164314354"|"48661827"
"Gravelly"|"164314355"|"48661826"
"Very gravelly"|"164314261"|"48661829"
"Gravelly"|"164314262"|"48661830"
"Gravelly"|"164314260"|"48661828"
"Gravelly"|"164314382"|"48661832"
"Gravelly"|"164314381"|"48661833"
"Gravelly"|"164314386"|"48661831"
"Gravelly"|"164314272"|"48661835"
"Gravelly"|"164314271"|"48661834"
"Gravelly"|"164314273"|"48661836"
"Paragravelly"|"164314274"|"48661837"
"Very gravelly"|"164314279"|"48661840"
"Gravelly"|"164314280"|"48661841"
"Gravelly"|"164314276"|"48661838"
"Gravelly"|"164314278"|"48661839"
"Gravelly"|"164314285"|"48661842"
"Very gravelly"|"164314286"|"48661843"
"Very paragravelly"|"164314292"|"48661844"
"Paragravelly"|"164314293"|"48661845"
"Extremely gravelly"|"164314344"|"48661865"
"Very gravelly"|"164314345"|"48661866"
"Very gravelly"|"164314339"|"48661860"
"Extremely gravelly"|"164314342"|"48661863"
"Very gravelly"|"164314343"|"48661864"
"Extremely gravelly"|"164314340"|"48661861"
"Very gravelly"|"164314341"|"48661862"
"Very gravelly"|"164314390"|"48661869"
"Very gravelly"|"164314391"|"48661870"
"Gravelly"|"164314392"|"48661871"
"Gravelly"|"164314393"|"48661872"
"Gravelly"|"164314349"|"48661867"
"Gravelly"|"164314389"|"48661868"
"Very gravelly"|"164314401"|"48661877"
"Gravelly"|"164314402"|"48661878"
"Very gravelly"|"164314396"|"48661873"
"Gravelly"|"164314397"|"48661874"
"Gravelly"|"164314399"|"48661875"
"Gravelly"|"164314400"|"48661876"
"Very gravelly"|"164314308"|"48661847"
"Very gravelly"|"164314309"|"48661848"
"Gravelly"|"164314307"|"48661846"
"Gravelly"|"164314318"|"48661850"
"Gravelly"|"164314376"|"48661849"
"Gravelly"|"164314319"|"48661851"
"Gravelly"|"164314322"|"48661852"
"Gravelly"|"164314323"|"48661853"
"Paragravelly"|"164314325"|"48661855"
"Gravelly"|"164314324"|"48661854"
"Stony"|"164314327"|"48661856"
"Stony"|"164314332"|"48661857"
"Cobbly"|"164314333"|"48661858"
"Gravelly"|"164314336"|"48661859"
"Stony"|"164314453"|"48661889"
"Extremely bouldery"|"164314454"|"48661890"
"Very cobbly"|"164314455"|"48661891"
"Very cobbly"|"164314456"|"48661892"
